k,l,r,r_effective,partitions,initial_cost,final_cost,time,lloyd_time,num effective lloyd iters,seed,cost_history,iter_times,n_centroids_history,workers,l_over_k
500,5000,5,5,64,575809.4014904301,571000.9863846069,83.18119812011719,22.598997831344604,8,46,"[575809.4014904301, 574521.9019345574, 573897.6917712011, 573114.2772275598, 572497.0327348795, 572011.0961999816, 571514.6934419116, 571179.2482380307]","[14.273590326309204, 1.247654914855957, 1.1959772109985352, 1.157202959060669, 1.1210637092590332, 1.128347396850586, 1.1682260036468506, 1.1842243671417236]","[4042, 8768, 13764, 18857, 23926]",8,10
500,5000,5,5,64,575051.108078282,572823.9038914242,74.08249568939209,16.290660858154297,3,47,"[575051.108078282, 573773.375132909, 573221.0149255623]","[13.987410306930542, 1.09452486038208, 1.155930995941162]","[3955, 8515, 13442, 18332, 23327]",8,10
500,5000,5,5,64,575209.9468412984,571960.6413854257,78.79838967323303,17.925125122070312,4,48,"[575209.9468412984, 573759.2893893387, 572988.3443305729, 572407.0205288368]","[14.498790979385376, 1.1004626750946045, 1.1175625324249268, 1.1585416793823242]","[4460, 8895, 14002, 19013, 24080]",8,10
500,5000,5,5,64,574162.6115659866,569561.5530377079,79.57379150390625,19.571577548980713,6,49,"[574162.6115659866, 572702.3229883832, 571926.7492024162, 571287.8329277182, 570541.0766713965, 569937.1366153673]","[14.036232233047485, 1.106628656387329, 1.1047923564910889, 1.0776877403259277, 1.0669143199920654, 1.095797061920166]","[4048, 8776, 13678, 18641, 23653]",8,10
500,5000,5,5,64,575706.8997098105,572190.1213892516,78.17164969444275,20.4727840423584,6,50,"[575706.8997098105, 574489.5448699906, 574005.4894430732, 573546.3355822776, 572909.2996370925, 572470.7739648196]","[14.823036193847656, 1.0769565105438232, 1.1015105247497559, 1.0875287055969238, 1.0731704235076904, 1.1762568950653076]","[3959, 8657, 13602, 18475, 23548]",8,10
500,5000,5,5,64,577238.2227118801,572302.078269061,87.7494158744812,24.634891986846924,8,51,"[577238.2227118801, 575896.9695262685, 575083.7003536936, 574068.644287003, 573465.4654352092, 572845.1540314408, 572617.5905115018, 572442.0449163727]","[15.065537214279175, 1.2273914813995361, 1.2583158016204834, 1.287513256072998, 1.2797629833221436, 1.3062009811401367, 1.920940637588501, 1.227329969406128]","[3988, 8766, 13779, 18790, 23843]",8,10
1000,100,15,15,64,423554.28306494025,313446.7781581739,76.85081815719604,55.52185249328613,19,42,"[423554.28306494025, 339170.59461590584, 328449.7430395059, 323848.4012229146, 320997.26433836756, 319274.40326401975, 318033.1362418688, 317174.95928080776, 316538.27624412405, 316066.05951961665, 315707.55634922785, 315369.05466147617, 315058.0984240897, 314719.5431572196, 314431.9145349261, 314187.50435612653, 313979.6342045362, 313782.2971847252, 313588.1607433151]","[14.872669219970703, 2.125854253768921, 2.519542932510376, 2.224212646484375, 2.2238402366638184, 2.229433059692383, 2.337616205215454, 2.3375720977783203, 2.3507750034332275, 2.358302354812622, 2.3689281940460205, 2.387383222579956, 2.3608336448669434, 2.341387987136841, 1.9751510620117188, 1.8991196155548096, 2.032116174697876, 2.157822608947754, 2.2660248279571533]","[88, 194, 278, 385, 474, 583, 701, 804, 906, 1010, 1134, 1249, 1347, 1444, 1534]",8,0.1
1000,100,15,15,64,417014.8354635288,311670.5305034359,66.8971586227417,45.11924076080322,14,43,"[417014.8354635288, 335483.0373412323, 325121.3493738455, 320892.5535189456, 318433.7533255249, 316772.8673246376, 315461.70391310484, 314596.3970758413, 313853.511115043, 313193.032483457, 312727.7360699233, 312372.53054337244, 312062.90802000323, 311834.8276184544]","[15.254235744476318, 2.9957616329193115, 2.1518397331237793, 2.1507115364074707, 2.137953519821167, 2.205782413482666, 2.260218858718872, 2.3285322189331055, 2.1824069023132324, 2.2662339210510254, 2.3509068489074707, 2.2564687728881836, 2.2407355308532715, 2.2307815551757812]","[99, 192, 281, 374, 460, 563, 652, 778, 869, 973, 1086, 1172, 1296, 1381, 1488]",8,0.1
1000,100,15,15,64,421540.1032996901,313716.9664161797,69.2594485282898,48.160974740982056,16,44,"[421540.1032996901, 341504.67940272536, 330243.70026431023, 325032.6247645511, 322127.2000371356, 320174.77338680427, 318728.83730842464, 317596.54349503614, 316783.05736661394, 316030.6957027591, 315462.36171926116, 315059.18873398175, 314751.57614918734, 314458.49364003487, 314167.0498929754, 313932.84447668475]","[14.928985834121704, 2.093186378479004, 2.115567922592163, 2.221576690673828, 2.1923017501831055, 2.1650888919830322, 2.1349236965179443, 2.215970754623413, 2.2965807914733887, 2.169771671295166, 2.1673951148986816, 2.1410436630249023, 2.1656925678253174, 2.6854913234710693, 2.1633410453796387, 2.163729190826416]","[84, 189, 298, 399, 490, 575, 689, 783, 879, 975, 1092, 1186, 1283, 1376, 1491]",8,0.1
1000,100,15,15,64,432036.60139498074,316514.2969367421,63.47490882873535,42.04276990890503,14,45,"[432036.60139498074, 343830.6456301499, 331662.7247659, 326233.45083942194, 323098.05859097646, 321156.2327471797, 319840.8690706766, 318931.9714349677, 318374.57257532154, 317919.9494976163, 317545.99004452967, 317215.17044072296, 316938.3440005078, 316708.3063024571]","[14.828829050064087, 2.0341036319732666, 1.9450085163116455, 1.9687156677246094, 2.0585458278656006, 2.100188732147217, 2.0149314403533936, 2.1878740787506104, 2.1907875537872314, 2.1356656551361084, 2.0382273197174072, 2.022143840789795, 2.1605730056762695, 2.142198324203491]","[99, 192, 281, 371, 475, 580, 696, 800, 909, 995, 1107, 1193, 1297, 1382, 1472]",8,0.1
1000,100,15,15,64,430141.892859314,314764.47972061165,66.15905952453613,45.41171383857727,15,46,"[430141.892859314, 340799.21548873174, 329892.170343513, 325293.623138077, 322587.2653279958, 320695.96777391713, 319239.7657931019, 318252.07484414906, 317468.8675467052, 316805.654979541, 316293.4902533711, 315851.304857086, 315512.0797015714, 315216.06260871765, 314966.66611441737]","[14.99178671836853, 2.0698232650756836, 1.987825632095337, 1.9810657501220703, 2.0231261253356934, 2.0704751014709473, 2.8917627334594727, 2.069049119949341, 2.1291661262512207, 2.1990292072296143, 2.168613910675049, 2.169372081756592, 2.187234401702881, 2.1688594818115234, 2.1364169120788574]","[82, 175, 263, 382, 489, 597, 680, 788, 884, 1002, 1098, 1202, 1293, 1370, 1478]",8,0.1
1000,100,15,15,64,415932.5214007754,314526.77061858954,59.84659218788147,38.09279990196228,12,47,"[415932.5214007754, 339315.75608345313, 327973.0842398092, 323133.8115423129, 320081.1843354881, 318357.40223095217, 317209.86838707025, 316426.8681216343, 315880.622214087, 315464.8121257904, 315091.77803400665, 314781.60916574067]","[15.277343511581421, 1.996363639831543, 2.042466640472412, 2.0751402378082275, 2.0657637119293213, 2.008655309677124, 2.1055243015289307, 2.156163215637207, 2.14707612991333, 1.983682632446289, 2.0312578678131104, 2.0776448249816895]","[103, 196, 296, 396, 515, 618, 719, 830, 919, 1009, 1101, 1210, 1317, 1428, 1528]",8,0.1
1000,100,15,15,64,435463.36339728755,312023.28237122693,63.84783935546875,42.422462463378906,14,48,"[435463.36339728755, 338836.7594516187, 326899.24641066213, 322047.5692712944, 319354.57776514394, 317522.3393575013, 315963.9976121626, 314669.9656479142, 313910.67303119967, 313417.2999423264, 313056.94461259054, 312789.1447134134, 312490.1930899129, 312216.9896759727]","[14.88933801651001, 2.108821153640747, 2.599782705307007, 2.057218551635742, 2.032010555267334, 2.096233606338501, 2.056445598602295, 2.0204360485076904, 2.0515761375427246, 2.0951545238494873, 2.107259511947632, 1.973761796951294, 2.0255110263824463, 2.1651463508605957]","[85, 184, 283, 390, 505, 586, 680, 778, 881, 979, 1074, 1183, 1271, 1367, 1459]",8,0.1
1000,100,15,15,64,430162.054863877,317870.9272164092,70.52949142456055,48.89428472518921,16,49,"[430162.054863877, 345618.22514440754, 334021.45819658064, 329133.1219387881, 326149.83823913854, 324166.7294486407, 322911.74242813233, 321931.3894719614, 320832.52613497607, 320127.3289069848, 319563.977746918, 319117.2299592047, 318804.5240808869, 318517.4265780192, 318266.72441540204, 318047.2005756435]","[14.97452974319458, 2.1800150871276855, 2.2628777027130127, 2.202505350112915, 2.26296067237854, 2.164515972137451, 2.169147491455078, 2.2003021240234375, 2.1936984062194824, 2.205785036087036, 2.217552423477173, 2.278068780899048, 2.1907451152801514, 2.192873954772949, 2.7593255043029785, 2.29925537109375]","[100, 191, 286, 376, 475, 575, 675, 757, 859, 953, 1047, 1153, 1267, 1360, 1446]",8,0.1
1000,100,15,15,64,420089.1018365068,313730.39547305874,64.32737040519714,42.33029317855835,13,50,"[420089.1018365068, 340193.03545059444, 328941.8591379734, 324079.190958584, 321227.6142996487, 319347.7619301391, 317912.83040579804, 316661.3790666185, 315787.18287370197, 315172.0586145475, 314668.5693155844, 314307.8684321301, 313994.90638633014]","[15.086072444915771, 2.1558451652526855, 2.388622283935547, 2.2311224937438965, 2.2084414958953857, 2.1976637840270996, 2.2649080753326416, 2.2940962314605713, 2.247398853302002, 2.28741717338562, 2.2633466720581055, 2.2623496055603027, 2.3188369274139404]","[95, 190, 277, 373, 481, 572, 667, 780, 885, 1008, 1104, 1215, 1306, 1415, 1510]",8,0.1
1000,100,15,15,64,432292.46605767467,315606.01564510784,75.4149112701416,53.81837201118469,19,51,"[432292.46605767467, 342931.90910992067, 330698.5961617388, 325905.5919989753, 323477.272020813, 321702.6075227466, 320463.1914273709, 319461.06917907175, 318818.2981300353, 318336.8815840615, 317930.25430517795, 317606.43348006567, 317317.3134824804, 317064.7076602068, 316804.74917701434, 316495.02254622604, 316169.7778477621, 315929.12909194705, 315748.0207439407]","[14.71668553352356, 2.090366840362549, 2.1129300594329834, 2.1414685249328613, 2.117088794708252, 2.233372688293457, 2.1885783672332764, 2.395519971847534, 2.192610740661621, 2.194561243057251, 1.9762141704559326, 2.0906949043273926, 2.1390109062194824, 2.184250831604004, 2.225337266921997, 2.146909713745117, 2.173950672149658, 2.151146173477173, 2.169098138809204]","[89, 189, 290, 376, 465, 557, 678, 785, 883, 961, 1079, 1184, 1289, 1382, 1461]",8,0.1
1000,500,5,5,64,377859.91997872136,307890.0502200321,67.17002964019775,47.106202840805054,15,42,"[377859.91997872136, 327411.5908536894, 319816.31752809096, 316289.2291885233, 314236.3599559526, 312815.7139099387, 311727.35427292384, 310948.35526072874, 310353.3115085157, 309867.14427737275, 309465.59139540105, 309101.72274467035, 308754.38744500134, 308444.7255145391, 308156.74716718914]","[14.84532904624939, 2.173226833343506, 2.765089988708496, 2.1860551834106445, 2.131232500076294, 2.263046979904175, 2.23712420463562, 2.3197309970855713, 2.3121633529663086, 2.2677485942840576, 2.2991080284118652, 2.311234474182129, 2.2878332138061523, 2.265120506286621, 2.309015989303589]","[425, 865, 1353, 1858, 2334]",8,0.5
1000,500,5,5,64,381189.55448892707,310343.755558414,64.32860684394836,44.93676447868347,14,43,"[381189.55448892707, 327854.6484307199, 320471.90692257794, 317495.55044356524, 315821.67772850336, 314713.50020930916, 313824.2846913788, 313093.8988974531, 312465.5419166248, 311875.4623264303, 311436.64771690767, 311099.3637590536, 310768.85496112023, 310538.56307420525]","[15.374557495117188, 2.1675186157226562, 2.12884259223938, 2.226407766342163, 2.3424079418182373, 2.27146053314209, 2.544154405593872, 2.2962934970855713, 2.2425336837768555, 2.229685068130493, 2.2602248191833496, 2.2756662368774414, 2.2176408767700195, 2.2221763134002686]","[439, 860, 1344, 1855, 2345]",8,0.5
1000,500,5,5,64,377957.62774410634,307205.53775360296,65.05213284492493,45.732747316360474,15,44,"[377957.62774410634, 324920.37347880146, 318012.29058554594, 314650.01282646786, 312620.0737948527, 311498.26968289627, 310685.8458001412, 310064.20092108916, 309468.76557393145, 308986.59637129173, 308613.5393175251, 308249.2210300658, 307903.4760894649, 307564.1633710105, 307361.2170015633]","[15.181817531585693, 2.1877601146698, 2.2379953861236572, 2.203739643096924, 2.2214534282684326, 2.188986301422119, 2.1840038299560547, 2.190610408782959, 2.1822824478149414, 2.1347665786743164, 2.1717214584350586, 2.1204640865325928, 2.1717307567596436, 2.094749927520752, 2.156907558441162]","[417, 841, 1328, 1813, 2285]",8,0.5
1000,500,5,5,64,379218.9103186127,310670.5690444735,61.640408992767334,40.905718088150024,13,45,"[379218.9103186127, 327951.973227726, 320585.34944577934, 317282.6880423258, 315429.29717638076, 314325.1615903867, 313466.69693277223, 312747.1961932997, 312162.80215733056, 311741.76336961077, 311389.2094731473, 311102.04368843685, 310870.68782253674]","[14.709127187728882, 2.1436643600463867, 2.1552231311798096, 2.143148183822632, 2.156264066696167, 2.1666629314422607, 2.2072434425354004, 2.2333645820617676, 2.1819093227386475, 2.115478992462158, 2.1626763343811035, 2.2135510444641113, 2.182891607284546]","[407, 827, 1305, 1799, 2324]",8,0.5
1000,500,5,5,64,374406.7760021043,308983.56833558757,56.64675283432007,36.216888427734375,11,46,"[374406.7760021043, 325410.3286861061, 318545.69483905, 315435.4167558646, 313546.9382706291, 312239.3478813978, 311394.62520186184, 310755.28646465606, 310218.4197653081, 309744.13566467544, 309329.0263820783]","[14.608932495117188, 2.1600050926208496, 2.142712116241455, 2.13427734375, 2.2096776962280273, 2.1113944053649902, 2.192516803741455, 2.090471029281616, 2.1826436519622803, 2.1305956840515137, 2.10296893119812]","[455, 899, 1382, 1915, 2423]",8,0.5
1000,500,5,5,64,384514.6463583271,309159.56048935093,70.17825865745544,49.84076261520386,17,47,"[384514.6463583271, 328697.03281877213, 320724.8990393064, 317310.9676619431, 315236.943022953, 313822.42015162186, 312815.23261005647, 312053.1124418539, 311448.352122501, 310919.48217464023, 310560.4659498247, 310299.38131295727, 310072.1020445231, 309870.7535764169, 309687.51006499416, 309498.4982785079, 309306.0417221665]","[14.488824129104614, 2.207153797149658, 2.164785623550415, 2.223851442337036, 2.1910152435302734, 2.243360996246338, 2.209744930267334, 2.183687448501587, 2.224531412124634, 2.251380205154419, 2.2276546955108643, 2.2228164672851562, 2.1995365619659424, 2.1691060066223145, 2.1662333011627197, 2.1461551189422607, 2.1372311115264893]","[444, 817, 1288, 1767, 2280]",8,0.5
1000,500,5,5,64,391973.80486751173,308019.70437470695,62.86899447441101,43.033071994781494,14,48,"[391973.80486751173, 329754.87355940626, 320481.17145861336, 316213.72253298876, 313881.0031452249, 312401.55910155334, 311331.19793947745, 310432.1970734092, 309689.7894996153, 309259.5134676525, 308933.58287800895, 308618.0677530881, 308338.92621004564, 308162.37996109296]","[14.640196084976196, 1.9969253540039062, 2.0652503967285156, 2.420231580734253, 2.05915904045105, 2.164418935775757, 2.187084436416626, 2.158623695373535, 2.131624460220337, 2.183795213699341, 2.190129518508911, 2.199392318725586, 2.210528612136841, 2.330373525619507]","[450, 854, 1338, 1820, 2346]",8,0.5
1000,500,5,5,64,376575.23630091205,309330.09399156546,60.09112191200256,40.43136477470398,12,49,"[376575.23630091205, 325652.0063869966, 318368.78319210175, 315375.664130565, 313487.95935045026, 312145.0485559456, 311233.64540955663, 310566.7951327812, 310155.30740107555, 309891.0705475, 309651.4365375184, 309471.19889805553]","[15.76118516921997, 2.231778383255005, 2.2876980304718018, 2.2858874797821045, 2.2129316329956055, 2.2966830730438232, 2.231764554977417, 2.1847476959228516, 2.2237017154693604, 2.2289538383483887, 2.1710991859436035, 2.177248954772949]","[445, 844, 1318, 1787, 2316]",8,0.5
1000,500,5,5,64,380885.69960598514,309027.1551625249,70.93091225624084,49.22681427001953,18,50,"[380885.69960598514, 329192.03790302994, 321263.5788772776, 317881.7202268619, 315792.03848240536, 314297.6514711583, 313301.8178384425, 312594.3468626857, 311887.3215493121, 311322.57630113437, 310891.87514639203, 310503.76088591915, 310189.72194870666, 309939.5222499523, 309735.10153470247, 309528.19757445494, 309329.8263896314, 309157.04495222465]","[9.124560356140137, 2.55777645111084, 2.4810991287231445, 2.5336687564849854, 2.456861734390259, 2.790299892425537, 2.3303418159484863, 2.2011001110076904, 2.349889039993286, 2.3463187217712402, 2.187166929244995, 2.11938738822937, 2.1343228816986084, 2.1901333332061768, 2.2333414554595947, 2.1207168102264404, 2.2204973697662354, 2.6845672130584717]","[461, 855, 1336, 1860, 2360]",8,0.5
1000,500,5,5,64,383142.81812095066,310440.6732048342,62.90138244628906,42.733354806900024,13,51,"[383142.81812095066, 328869.81145619176, 321041.357449417, 317456.74057799386, 315372.01085189095, 314088.67573271884, 313220.93189371057, 312567.3090988139, 312018.62218200177, 311570.2144005749, 311215.8182116195, 310923.23631631304, 310652.1866056119]","[14.791483879089355, 2.2777771949768066, 2.224250555038452, 2.386674642562866, 2.235982894897461, 2.2870712280273438, 2.2442851066589355, 2.2300827503204346, 2.212841272354126, 2.307889699935913, 2.3050689697265625, 2.762915849685669, 2.3104946613311768]","[441, 913, 1421, 1880, 2369]",8,0.5
1000,1000,5,5,64,343693.92648392403,309665.50634577876,62.70258975028992,38.04795455932617,11,42,"[343693.92648392403, 321797.8886893511, 317479.6191456966, 315166.426289604, 313469.13205599383, 312328.10288555885, 311530.7544320049, 310909.4572864595, 310367.8483746211, 310050.81757902243, 309834.7085440298]","[12.011631727218628, 2.969350814819336, 2.6814723014831543, 2.199575185775757, 2.475510358810425, 2.46932053565979, 2.642859697341919, 2.6542813777923584, 2.624321937561035, 2.5710978507995605, 2.6013283729553223]","[824, 1620, 2571, 3523, 4471]",8,1
1000,1000,5,5,64,341068.6096549429,307576.4931314205,60.720377683639526,35.82417273521423,10,43,"[341068.6096549429, 319495.8429624433, 315033.660720618, 312617.70013820403, 311084.4127703229, 310023.8050291022, 309219.540916322, 308604.38126208115, 308171.7685547984, 307835.5320192022]","[15.941532373428345, 2.250422239303589, 2.2370362281799316, 2.183042287826538, 2.1937448978424072, 2.1739673614501953, 2.179577589035034, 2.1756365299224854, 2.209908962249756, 2.195542812347412]","[900, 1737, 2679, 3697, 4687]",8,1
1000,1000,5,5,64,338597.38815403887,305621.44027344737,73.3907413482666,47.83903121948242,15,44,"[338597.38815403887, 317203.7019536946, 312773.8411341649, 310657.48973961454, 309306.8614404659, 308396.29937736265, 307798.7779310849, 307337.6706141735, 306996.7618932419, 306729.1381883764, 306487.38820658537, 306253.8919553822, 306042.4461167648, 305877.99036272004, 305741.94304758304]","[15.171741485595703, 2.2455265522003174, 2.281219482421875, 2.2674880027770996, 2.26546573638916, 2.2755751609802246, 2.2906479835510254, 2.167888641357422, 2.2199506759643555, 2.3524858951568604, 2.2821693420410156, 2.3033900260925293, 2.504957437515259, 2.2815065383911133, 2.799541473388672]","[862, 1637, 2623, 3568, 4515]",8,1
1000,1000,5,5,64,337955.7523800673,306612.67874977086,70.81836938858032,45.42706847190857,14,45,"[337955.7523800673, 318269.03567164426, 314112.50334442133, 312099.3955862371, 310812.6404684818, 309929.2425701955, 309201.37343107595, 308654.9246118743, 308195.0426082265, 307777.15349687217, 307477.6044493834, 307240.06633654534, 306984.88444226945, 306774.76631210925]","[15.366539239883423, 2.2247731685638428, 2.1674249172210693, 2.2965145111083984, 2.2943570613861084, 2.188093423843384, 2.1680028438568115, 2.153592109680176, 2.2959988117218018, 2.272704839706421, 2.851095199584961, 2.319411516189575, 2.29152774810791, 2.3077731132507324]","[838, 1705, 2731, 3759, 4810]",8,1
1000,1000,5,5,64,337313.9014128535,307741.16658762284,62.07275938987732,36.91932988166809,10,46,"[337313.9014128535, 317816.8203307904, 313758.4050330221, 311745.25524282566, 310489.17653848504, 309615.8971804964, 309018.7355715941, 308595.4114472702, 308254.0686309243, 307968.49325387616]","[15.01723051071167, 2.3119351863861084, 2.460141181945801, 2.264315605163574, 2.3114378452301025, 2.303147315979004, 2.266791820526123, 2.2740800380706787, 3.015650987625122, 2.2555997371673584]","[876, 1773, 2746, 3753, 4762]",8,1
1000,1000,5,5,64,339052.7643937425,306884.8931670906,67.9369215965271,42.93738341331482,13,47,"[339052.7643937425, 318026.04428591835, 313955.9365125854, 311845.0249699133, 310407.9818921482, 309373.42881674354, 308653.3165299761, 308187.07741624815, 307850.26214273507, 307593.64121406514, 307390.116182837, 307178.4751132083, 307020.81558702997]","[14.994449853897095, 2.197638511657715, 2.3027241230010986, 2.248518228530884, 2.2310538291931152, 2.3294765949249268, 2.288372039794922, 2.2741219997406006, 2.238528251647949, 2.2622838020324707, 2.8063645362854004, 2.254941940307617, 2.3433516025543213]","[849, 1632, 2627, 3636, 4653]",8,1
1000,1000,5,5,64,341812.52162443503,308872.22229437117,60.657522439956665,35.90277862548828,10,48,"[341812.52162443503, 319931.50144960126, 315498.42494678235, 313345.56662740785, 311970.0692377463, 311030.94186514564, 310348.9199142473, 309826.25980074075, 309380.74424064, 309097.22085270484]","[15.304952383041382, 2.3581013679504395, 2.2265737056732178, 2.210616111755371, 2.372755765914917, 2.216204881668091, 2.176072359085083, 2.1851541996002197, 2.30129075050354, 2.404813051223755]","[921, 1799, 2806, 3790, 4834]",8,1
1000,1000,5,5,64,339921.191014073,308594.91245014087,61.98783278465271,37.492942333221436,10,49,"[339921.191014073, 318941.8965384643, 314942.3275856317, 313091.294972118, 311854.78826587816, 310928.08985069353, 310223.7926509114, 309681.8843338947, 309227.62312235567, 308870.8967218774]","[16.449296951293945, 2.301558256149292, 2.3443877696990967, 2.31180739402771, 2.2926979064941406, 2.2774293422698975, 2.3437869548797607, 2.351663589477539, 2.3119821548461914, 2.3330981731414795]","[869, 1657, 2647, 3589, 4582]",8,1
1000,1000,5,5,64,341395.31460454524,306828.08887114964,68.56235384941101,42.60802388191223,12,50,"[341395.31460454524, 319313.3386538629, 314903.8146179437, 312580.5887708845, 311031.7661442583, 309963.0244960529, 309123.63347895717, 308477.96700411575, 307975.6511124148, 307589.90198920976, 307256.1297098893, 307002.1960526965]","[16.627076625823975, 2.326348304748535, 2.4006130695343018, 2.3649497032165527, 2.3651559352874756, 2.2256264686584473, 2.3808038234710693, 2.338144302368164, 2.2763943672180176, 2.487595319747925, 2.3438189029693604, 2.31272029876709]","[844, 1634, 2576, 3574, 4574]",8,1
1000,1000,5,5,64,340230.4973178821,307857.3493663294,67.95402836799622,42.051997661590576,12,51,"[340230.4973178821, 319926.61666323507, 315810.63966860244, 313591.21085013665, 312227.2852349703, 311247.3518286625, 310346.7173026901, 309692.2828783685, 309164.3075041651, 308750.24598649493, 308413.228439584, 308104.72411809873]","[15.689845561981201, 2.4623184204101562, 2.2574665546417236, 2.2645130157470703, 2.3932197093963623, 2.4103009700775146, 2.7010624408721924, 2.375077962875366, 2.396623373031616, 2.3125858306884766, 2.353817939758301, 2.2887816429138184]","[871, 1662, 2694, 3644, 4652]",8,1
1000,2000,5,5,64,321874.76585541235,306695.1039108741,74.43382811546326,38.54810905456543,11,42,"[321874.76585541235, 313661.691461731, 311210.1732138421, 309940.0241709645, 309083.7757316908, 308433.2153858987, 307945.74487735785, 307615.16074796056, 307335.8178201732, 307074.25375291647, 306862.1423284936]","[15.686767339706421, 2.239999771118164, 2.2412314414978027, 2.2450904846191406, 2.2655510902404785, 2.2575225830078125, 2.297574996948242, 2.2906317710876465, 2.288400173187256, 2.298311948776245, 2.257007360458374]","[1627, 3453, 5432, 7439, 9401]",8,2
1000,2000,5,5,64,324022.87858486094,307207.53793790494,77.0886332988739,41.276846408843994,12,43,"[324022.87858486094, 315607.6523510492, 312987.15755651036, 311381.29532922956, 310280.55117741314, 309539.7723964374, 308933.4060776747, 308452.757819031, 308125.29266897903, 307871.458308079, 307645.6384757741, 307389.1390851139]","[15.875511407852173, 2.2836976051330566, 2.293952465057373, 2.244203805923462, 2.2767958641052246, 2.2730841636657715, 2.2721643447875977, 2.269493818283081, 2.2917134761810303, 2.3010706901550293, 2.4301230907440186, 2.36521053314209]","[1691, 3358, 5253, 7242, 9319]",8,2
1000,2000,5,5,64,324646.850063295,308626.13479111803,71.5332465171814,36.92487716674805,11,44,"[324646.850063295, 315922.3509621951, 313480.0389752245, 312032.635439559, 311106.4459956724, 310440.09983668214, 309903.83192408807, 309491.0743205933, 309192.60873527476, 308948.1207189768, 308774.96714599925]","[15.13283395767212, 2.087456703186035, 2.069439649581909, 2.127436876296997, 2.115943431854248, 2.1473653316497803, 2.1624579429626465, 2.295025587081909, 2.190006732940674, 2.241220712661743, 2.2683041095733643]","[1666, 3359, 5284, 7249, 9215]",8,2
1000,2000,5,5,64,321380.48363109754,307114.12131724926,70.29887461662292,33.83453917503357,9,45,"[321380.48363109754, 313353.29241627007, 310875.53562869236, 309692.27940760105, 308880.06622743275, 308267.7324978653, 307849.94894318894, 307575.74006272695, 307335.58889137406]","[15.396459102630615, 2.348893880844116, 2.3894879817962646, 2.2663609981536865, 2.2991762161254883, 2.2902865409851074, 2.2074804306030273, 2.2139434814453125, 2.2644617557525635]","[1671, 3381, 5426, 7515, 9608]",8,2
1000,2000,5,5,64,320803.7920638205,305828.24094447517,76.7633285522461,41.4778687953949,12,46,"[320803.7920638205, 312908.3133741127, 310908.37026853405, 309656.2884051882, 308811.30173354386, 308069.65739911975, 307432.11816849315, 307046.5819539914, 306752.35278213804, 306453.65980719053, 306139.41176567774, 305958.2968173098]","[15.724161624908447, 2.2460334300994873, 2.3815600872039795, 2.3356597423553467, 2.257194995880127, 2.4497671127319336, 2.3648054599761963, 2.281057834625244, 2.2371456623077393, 2.6913552284240723, 2.2448465824127197, 2.1941447257995605]","[1719, 3512, 5504, 7474, 9426]",8,2
1000,2000,5,5,64,324621.5943834065,307743.55109646136,81.81352424621582,47.05364727973938,15,47,"[324621.5943834065, 316040.98763481516, 313580.9992416466, 312190.9433749306, 311316.1203714044, 310648.2464066127, 310106.73316950165, 309668.3076374137, 309323.5347276159, 309063.93263976846, 308819.31234940694, 308510.46662448114, 308239.6750932454, 308045.08598017215, 307880.5800646074]","[15.076609134674072, 2.196519136428833, 2.244640588760376, 2.206752300262451, 2.2885706424713135, 2.220017194747925, 2.3217334747314453, 2.3111772537231445, 2.2879607677459717, 2.360283851623535, 2.3773412704467773, 2.280277729034424, 2.337266206741333, 2.2154271602630615, 2.1744654178619385]","[1650, 3240, 5232, 7204, 9254]",8,2
1000,2000,5,5,64,324232.40859577677,305821.6236456107,80.51727247238159,44.84830188751221,14,48,"[324232.40859577677, 315573.66370369634, 312799.234376851, 310728.72557905497, 309560.2123473413, 308735.49284962565, 308220.37852737063, 307782.3962867952, 307351.90693981096, 307016.98545927537, 306735.941621056, 306490.2966791542, 306256.6506669728, 306001.48658910935]","[15.540103912353516, 2.2688193321228027, 2.215052604675293, 2.217212438583374, 2.2765121459960938, 2.324460744857788, 2.255009412765503, 2.222682237625122, 2.2996723651885986, 2.248886823654175, 2.2192094326019287, 2.201141834259033, 2.162053108215332, 2.264906883239746]","[1830, 3581, 5588, 7556, 9568]",8,2
1000,2000,5,5,64,320848.77590349596,307383.2638493871,66.03407001495361,31.104767322540283,8,49,"[320848.77590349596, 312978.3196230436, 310826.9200200952, 309619.6608251373, 308795.42832031834, 308288.49281503627, 307907.17609987344, 307612.49602061306]","[15.091643810272217, 2.2720046043395996, 2.248896360397339, 2.23888897895813, 2.307480573654175, 2.28381609916687, 2.2718262672424316, 2.3223650455474854]","[1721, 3505, 5503, 7460, 9453]",8,2
1000,2000,5,5,64,321239.9602548716,306728.87973535625,71.95993900299072,35.99418568611145,10,50,"[321239.9602548716, 313364.96934477176, 311308.8085122594, 310060.1353031849, 309124.5355160045, 308422.27970283356, 307861.85239163355, 307429.3760844255, 307102.3867065189, 306882.7609247559]","[15.35497784614563, 2.284876823425293, 2.247455358505249, 2.200514554977417, 2.2225797176361084, 2.273108720779419, 2.3144688606262207, 2.300377368927002, 2.3331611156463623, 2.3202686309814453]","[1635, 3261, 5218, 7191, 9155]",8,2
